"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","28/694","169/9397",0.165680473372781,2.24337090530839,4.60582049128993,4.06910240491707e-05,0.00124292582550194,0.00100851437595552,"55626/9140/10533/1612/54541/1965/3091/3667/6885/5602/9110/4893/10133/5170/5289/30849/5861/116442/6009/10325/9711/140775/8878/10010/29110/7189/57617/27072",28
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","16/694","72/9397",0.222222222222222,3.00896573807237,4.832046507427,5.42584359438065e-05,0.00151923620642658,0.00123271358854788,"9140/64343/843/3627/79132/3551/9641/3665/9636/6885/5602/10010/29110/7124/7187/7189",16
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","20/694","106/9397",0.188679245283019,2.5547822304388,4.5457758656465,8.10074165152573e-05,0.0020937301499328,0.00169885999007706,"367/468/898/9134/1017/64764/1499/1870/1950/2308/3326/3551/7850/4318/4893/5155/5170/5328/113235/6692",20
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","26/694","159/9397",0.163522012578616,2.21414459971363,4.36010294382029,9.52102451388544e-05,0.0022850458833325,0.00185409424744085,"1017/7122/1499/3627/1870/1950/5610/1965/3434/3551/9641/3665/10379/3716/3949/4599/4893/4939/4940/91543/949/29110/148022/7124/7187/7189",26
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","19/694","100/9397",0.19,2.57266570605187,4.4645917108668,0.000110084103728926,0.00246588392352794,0.00200082686777486,"6347/6348/414062/6351/9560/1237/1436/3627/6373/6374/3586/3606/8809/8807/3572/4049/5196/5197/7124",19
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","35/694","253/9397",0.138339920948617,1.87317037053912,3.97564767304382,0.000217124983181365,0.00439260165023887,0.00356417239164119,"81873/9140/472/824/831/115004/2017/63916/2308/3551/3606/3553/3710/6885/5602/10627/114548/5289/30849/5333/5581/8767/9252/10325/55752/989/10801/8878/29110/25851/92610/7124/10318/7189/7414",35
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","32/694","224/9397",0.142857142857143,1.93433511733224,3.99657283580175,0.000222244726351371,0.00439260165023887,0.00356417239164119,"468/472/8900/898/9134/1017/1031/64764/23373/1870/2002/8061/3383/3551/3601/7850/3716/3718/4049/6416/9020/5602/4773/4791/4801/4893/5530/8498/4088/7048/7124/7419",32
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","29/694","196/9397",0.147959183673469,2.00341851437982,4.00875373811665,0.000236696310597284,0.00441833113114931,0.0035850493827308,"1237/1499/1870/5610/2247/10681/2787/3091/3383/3551/9641/3572/3665/10379/3710/3716/6416/5608/5602/4277/4773/4893/5155/5289/5294/5530/29110/148022/7187",29
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","28/694","189/9397",0.148148148148148,2.00597715871491,3.94505547160384,0.000295109365632824,0.00521877615013836,0.00423453327971753,"9140/79184/6347/3326/3551/9641/3606/3553/3665/10379/3710/3716/6885/5602/22861/114548/4939/4940/8767/10010/29110/148022/7124/7128/7187/7189/7226/7419",28
"Human Diseases","Infectious disease: viral","hsa05162","Measles","22/694","139/9397",0.158273381294964,2.14307631704435,3.83390004718121,0.000513297360177733,0.00862339565098592,0.00699705348873857,"898/9134/1017/1457/5610/1965/3551/9641/3553/3665/10379/3716/3718/6885/5602/4599/4939/4940/29110/7128/7187/7189",22
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","18/694","105/9397",0.171428571428571,2.32120214079868,3.84437784014261,0.00061793306211008,0.00943752313040849,0.0076576393821297,"55626/468/51622/1457/1965/51024/3091/5602/4893/10133/11331/5868/57154/8878/79735/29110/84134/84749",18
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","18/694","105/9397",0.171428571428571,2.32120214079868,3.84437784014261,0.00061793306211008,0.00943752313040849,0.0076576393821297,"23365/602/338339/2207/3551/9641/3586/3553/10379/3710/9020/5602/4773/4791/114548/4893/5530/7124",18
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","21/694","133/9397",0.157894736842105,2.13794934020931,3.73221129752281,0.000704715895105725,0.0102949800328488,0.00835338292139051,"54/10053/8905/8943/1176/537/8763/967/2517/2519/2581/2990/3073/55353/135112/950/6448/26503/285362/1200/23335",21
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","22/694","143/9397",0.153846153846154,2.08313012635779,3.68553597031135,0.000762436783301414,0.0106741149662198,0.00866101433662571,"54/1436/8061/3551/3553/10379/3710/3716/11024/5608/9020/6885/5602/4773/4791/5468/5530/8878/7048/169200/7124/7189",22
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","33/694","251/9397",0.131474103585657,1.78020482909859,3.53790888388777,0.00081695304596784,0.0109798489378078,0.00890908795392297,"127829/55207/81873/1499/10540/51164/63916/2597/3326/3551/3606/3553/3799/6416/5608/6885/5602/10627/10787/114548/5289/5294/5868/399/8767/257364/7124/7189/81027/10381/57617/27072/10810",33
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","11/694","50/9397",0.22,2.97887608069164,3.96172410036532,0.00085880712624221,0.0110984305545147,0.00900530549379483,"6347/2995/3039/3040/3383/3586/3606/3553/5175/6403/7124",11
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","9/694","37/9397",0.243243243243243,3.29359763221435,3.94727075333853,0.00117798992218967,0.0146594301428048,0.0118947130544688,"1499/1647/4616/10912/8031/4893/5468/7170/7175",9
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","25/694","182/9397",0.137362637362637,1.85993761281946,3.30804734600241,0.0018411788958246,0.0220941467498952,0.0179272681961869,"6347/115004/5610/1965/3551/9641/3553/3665/10379/3716/4049/6885/5819/4939/4940/5371/5501/6009/6426/6428/29110/148022/7124/7187/7189",25
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","24/694","173/9397",0.138728323699422,1.87842947810298,3.29296453358885,0.0019680141250136,0.0228018188277438,0.0185014758032131,"6347/3627/5610/1965/3383/3551/9641/3606/3553/3665/10379/3716/4599/114548/29107/4939/4940/5371/8480/91543/29110/148022/7124/7187",24
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","9/694","42/9397",0.214285714285714,2.90150267599835,3.48751783889581,0.00302987869889251,0.0336853274286751,0.0273323928697583,"246/10533/2879/8031/112483/6520/23657/7037/7419",9
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","10/694","50/9397",0.2,2.70806916426513,3.41956671222935,0.003107872471098,0.0336853274286751,0.0273323928697583,"501/223/262/383/384/4846/4953/29920/112483/6611",10
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","12/694","68/9397",0.176470588235294,2.38947279199864,3.24716011870765,0.00376158262178669,0.0385435299943365,0.0312743554778608,"8900/1436/2322/3551/3684/3728/3815/4893/5292/11040/5371/861",12
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","20/694","142/9397",0.140845070422535,1.90709096075009,3.07555535017763,0.00378552526730091,0.0385435299943365,0.0312743554778608,"858/6347/1499/1906/3326/3383/3551/3553/7850/6416/5608/6885/5602/4318/4846/5155/5175/8878/6612/7124",20
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","19/694","133/9397",0.142857142857143,1.93433511733224,3.06440362269401,0.00401550138609185,0.0390343085612785,0.0316725749291075,"9140/472/847/1017/1950/2308/1647/4616/10912/3551/3586/3667/5602/4893/5170/5347/10733/4088/7048",19
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","35/694","298/9397",0.11744966442953,1.59030907297449,2.92420291272439,0.00406607380846651,0.0390343085612785,0.0316725749291075,"91/650/6347/6348/414062/6351/9560/1237/939/1436/3627/6373/6374/163702/3586/3601/3606/8809/8807/3553/7850/3557/3568/3572/3976/4049/4050/4352/5008/5196/5197/7048/7124/8742/7292",35
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","7/694","30/9397",0.233333333333333,3.15941402497598,3.34513024864969,0.0052778364519618,0.0492598068849768,0.0399695801478978,"10257/10057/239/3551/3553/113235/7124",7
