"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","56/3415","106/9397",0.528301886792453,1.45371971601425,3.54938416870745,0.000360102559364708,0.0113595989181412,0.00789124268847063,"367/369/468/673/842/1026/1147/90993/64764/84699/148327/9586/1387/1499/1869/1870/1950/2033/2064/2078/2119/2348/2350/2885/2932/3265/3479/3551/7850/3645/3845/51176/5605/4193/4318/2475/4792/4824/4893/5155/56034/5290/5295/8503/5327/5328/5728/5894/5925/5970/6573/6654/6932/6934/7113/7157",56
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","36/3415","63/9397",0.571428571428571,1.57239071323991,3.44407506965828,0.000593481062425095,0.0171614940551257,0.0119216809908199,"10157/38/39/219/224/501/223/55870/1738/1743/1962/10919/2145/2146/2639/3033/123688/58508/8085/55904/387893/51111/84787/64324/85007/5352/8985/7799/93166/11105/29072/80854/83852/56950/64754/79723",36
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","149/3415","333/9397",0.447447447447447,1.23123386930122,3.24606542198821,0.000812660361095744,0.0216917804077095,0.0150687629709251,"10297/537/535/533/527/155066/51382/90423/534/51606/8312/578/890/998/1019/1021/1026/1108/1147/1277/1282/1284/1285/1291/256076/131873/1311/92359/90993/64764/84699/148327/9586/1387/1452/1499/1740/1855/1856/1869/1950/5610/2033/8772/356/2335/7855/8326/2778/2885/2932/3065/55502/84667/23493/26508/3134/3265/3442/3551/3661/10379/8515/3674/3675/3678/3655/3679/3680/3690/3693/182/3845/3913/3914/22798/3915/3918/10319/3955/9794/55534/5605/4193/4242/2475/4599/4799/9368/4851/4853/4893/64398/56288/50855/10207/5290/5295/8503/5315/5515/5516/28227/5527/5528/5529/5566/5584/5590/5663/5728/5743/5747/5829/5894/5925/5933/5934/3516/5970/5649/5986/23513/6654/6772/10474/29110/6932/6934/7057/7058/7060/7098/7132/7157/8717/7249/7283/27175/23352/7422/7450/7471/80326/7480/51384/89780/7475/7476",149
"Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","35/3415","62/9397",0.564516129032258,1.55336985783781,3.30291834122253,0.000953053353299491,0.0236221081139231,0.0164097156319988,"6868/6310/342371/1387/1487/28514/54567/1840/113878/196403/1855/1856/2033/3065/23493/26508/182/2648/3955/9794/55534/4242/9612/23385/4851/4853/441478/9253/5663/3516/5986/23013/7089/7090/79816",35
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","26/3415","43/9397",0.604651162790698,1.66380877796316,3.29626553637969,0.00107807077272317,0.0245059748526547,0.0170237167943514,"10449/33/34/35/36/38/39/23205/81616/2180/2181/2182/23305/219/224/501/223/1375/126129/1376/113612/1632/10455/1962/2639/3033",26
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","96/3415","205/9397",0.468292682926829,1.28859336499661,3.15647183486514,0.00117997244201029,0.0245059748526547,0.0170237167943514,"468/578/718/890/1232/1237/991/998/983/1019/1021/1026/1108/1111/90993/64764/84699/148327/9586/1387/1654/9093/1959/5610/2033/2885/2959/2960/2961/2965/2967/2968/8970/54145/8340/8342/8341/8348/8349/128312/114483833/8362/554313/8365/8294/3065/83933/79885/9759/10014/10013/51564/3134/3190/3265/3572/3661/10379/2648/3845/4067/8379/9261/4193/28973/4791/4792/4893/5290/5295/8503/5315/5566/5829/5922/5925/5933/5934/3516/5966/5970/387/23513/6502/6672/6714/7157/8717/7185/7186/7188/23352/7874/55697/7533/7534",96
"Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","91/3415","193/9397",0.471502590673575,1.29742601597645,3.15437234825052,0.00120058090056233,0.0245059748526547,0.0170237167943514,"111/112/673/6363/6364/6368/6369/6370/9560/6354/2826/1232/1236/1237/998/1147/1398/1524/2919/3627/6373/6387/58191/2920/2921/6374/4283/3577/3579/2833/7852/10663/1794/2309/2773/2776/2784/59345/2791/55970/51764/2785/2787/2885/156/157/131890/2931/2932/3265/3551/3702/3717/3845/4067/4792/4793/4893/56288/5196/5290/5294/5295/8503/23533/146850/23236/5332/5335/5336/5473/5566/5579/5590/5747/5829/5881/5894/5908/10235/5970/387/6093/9475/6464/25759/6654/6714/6772/10451/2829",91
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","76/3415","158/9397",0.481012658227848,1.32359471430954,3.09928227663401,0.00148416082163987,0.0275276541620299,0.0191228054090849,"25/25847/25906/119504/29945/51434/9212/699/701/9184/890/9133/168448/8881/991/8697/993/994/995/246184/8318/990/8317/113130/983/1019/1021/1026/1032/81620/1111/1387/10926/1663/1869/1870/1875/2033/114799/9700/4616/2932/3065/57082/8379/9587/4172/4173/4176/4193/27085/4609/4998/4999/23595/5000/5001/23594/5111/23047/9088/5515/5516/5527/5528/5529/5925/5933/5934/151648/6502/7043/7157/7272/7533/7534",76
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","109/3415","238/9397",0.457983193277311,1.2602249098761,3.07225294732526,0.00150727789359818,0.0275276541620299,0.0191228054090849,"59272/6868/103/712/713/714/715/716/718/719/720/727/733/629/1675/1147/3627/1536/5610/2162/2147/2197/2353/1839/3442/3551/3592/3570/3572/3661/10379/6885/5602/5600/6300/1432/5599/5648/10747/57506/4312/4599/4792/4793/114548/8829/4940/5290/5295/8503/5335/5336/5579/5582/5970/23586/6134/140801/6135/6136/6137/23521/6142/6143/6147/6157/6158/6156/6161/11224/25873/6173/6168/6169/6132/6133/6176/6181/6204/6206/6208/6217/6223/6187/6224/6227/6228/6230/6231/6232/6234/6235/6188/6192/140032/6193/6194/6202/51187/6403/6772/340061/29110/7097/7098/7113/7132/7189/7450",109
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","59/3415","119/9397",0.495798319327731,1.36428017766404,3.0215201166325,0.00199661953325796,0.0336162761659222,0.0233524260336605,"6868/468/9530/602/843/6364/1147/90993/64764/84699/148327/9586/2919/3627/2920/2921/6374/1540/10059/8772/2353/83786/3383/3551/3600/182/3726/4049/6416/4217/6885/1326/5602/5600/6300/1432/5599/4318/4792/64127/192111/5290/5295/8503/5743/5970/64285/79651/8737/9021/10454/257397/7128/7132/8717/7185/7186/7188/7424",59
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","23/3415","38/9397",0.605263157894737,1.6654927949449,3.10573278250009,0.00203441440773593,0.0336162761659222,0.0233524260336605,"51005/1118/197258/8790/2582/2584/2592/2645/2673/29926/10020/64841/3073/3098/80201/4351/55276/5372/5373/91373/7358/7360/80146",23
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","58/3415","117/9397",0.495726495726496,1.36408254182778,2.99407345575415,0.00217878607823514,0.0343653985976179,0.0238728235366434,"35/38/39/84532/83440/64902/4329/229/230/275/847/1737/1738/1743/2023/2026/2027/387712/2271/2597/2645/2653/2747/132158/2805/2806/26275/3098/80201/3419/414328/84693/4191/4594/55753/5160/5162/5211/5213/5214/441531/5230/25796/283871/26227/5313/5315/29968/9104/6120/729020/6389/10993/113675/6470/6472/26007/84076",58
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","60/3415","122/9397",0.491803278688525,1.35328708926386,2.96752493266141,0.0023426060912857,0.0353427962467886,0.0245517983937952,"125981/140/427/56624/79603/91012/253782/123099/2207/9846/2768/10672/2773/2776/3265/3845/5605/4217/5602/5600/6300/1432/5599/2206/4846/4893/5290/5295/8503/23236/5332/5515/5516/28227/5527/5528/5529/5579/5581/5582/5590/5728/5881/5894/5970/387/6093/9475/1901/8698/259230/166929/6609/6610/56848/171546/7132/7157/8717/7186",60
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","50/3415","99/9397",0.505050505050505,1.38973926675244,2.94537532267298,0.00260998428433122,0.0367967185699862,0.0255618035872193,"8647/111/112/369/673/10498/1019/1026/28514/54567/1869/1870/2064/2353/2778/2852/2885/1839/3265/3479/182/3845/5605/5602/5600/6300/1432/5599/4193/4313/4318/2475/8202/9611/4851/4853/4893/5290/5295/8503/5566/5747/5894/5925/6464/25759/6654/6667/6714/7157",50
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","43/3415","83/9397",0.518072289156627,1.42557109844943,2.9422983580688,0.00273378649010182,0.0367967185699862,0.0255618035872193,"225/5825/5826/10005/8309/2180/2181/2182/23305/8540/23600/570/847/54677/1891/10455/1962/2053/84188/8443/26061/3155/3295/84769/4598/283927/5189/8800/5193/5194/5195/9409/5824/5828/8504/5830/5190/5191/10654/5827/11264/10478/6647",43
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","97/3415","212/9397",0.457547169811321,1.25902511119092,2.8821320350923,0.00275710283233326,0.0367967185699862,0.0255618035872193,"111/112/135/285/54518/64411/673/163688/998/1398/1499/1500/9732/1944/1945/1946/1950/1969/51466/2149/9002/9855/8822/2247/27006/2254/2261/2324/2773/2775/2776/2778/2902/2903/3265/3397/3479/3643/3674/3684/3690/3845/27040/23566/5605/5600/6300/1432/22808/4803/4893/5028/56288/50855/5155/56034/5216/5217/375189/5228/5290/5295/8503/23236/5332/51196/5335/5579/5582/5584/5590/23683/5881/5894/5898/5908/5909/2889/9693/9771/51735/10235/83593/10636/387/6494/26037/57568/8631/6714/7057/7094/83660/10451/7422/7423/7424",97
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","78/3415","166/9397",0.469879518072289,1.29295983347739,2.87727519947844,0.00290731590774444,0.0373643933328637,0.0259561537182642,"111/112/140/151/153/154/468/476/478/481/482/483/487/488/489/490/775/778/163688/1258/90993/64764/84699/148327/9586/1910/486/2768/10672/2773/2776/2982/2983/3643/8660/3778/3779/27345/5605/4205/100271849/4209/4624/4625/10398/4638/85366/4772/4846/4879/4882/5138/5139/5140/8654/5294/23533/146850/23236/5332/5350/10105/5499/5500/5501/5532/5534/5581/5592/5894/5997/387/6093/9475/6546/6543/6547/7225",78
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","38/3415","72/9397",0.527777777777778,1.4522775337563,2.91065342807059,0.00309763186237798,0.0380322795343194,0.0264201183478208,"103/843/1147/3627/1540/1654/8772/3442/338376/3551/3592/3661/4214/6885/5602/5600/6300/1432/5599/57506/4792/4793/79671/55593/5300/5970/23586/8737/54941/80143/340061/29110/26007/8717/7186/7189/7706/57169",38
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","79/3415","169/9397",0.467455621301775,1.28629003612673,2.83752336579783,0.00326058978881823,0.0380322795343194,0.0264201183478208,"84335/22863/89849/23130/115201/23192/84938/84971/10533/79065/285973/598/664/203228/10241/1508/1613/54541/9451/440275/1965/57724/2081/11337/23710/11345/3091/3146/3265/3476/8660/3845/643246/5605/6885/5602/5599/22808/8897/2475/4077/4893/29982/5290/5295/8503/30849/9842/5515/5516/5566/5728/5861/83452/116442/5894/9821/10670/64121/51100/140775/6794/100130302/170067/8887/29110/58476/7189/7249/7405/55823/64601/57617/65082/27072/23001/55255/56270/10652",79
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","90/3415","196/9397",0.459183673469388,1.26352825171064,2.8169643764344,0.00338470641723565,0.0380322795343194,0.0264201183478208,"285/22863/578/718/163688/842/1232/1237/131450/942/1019/1021/1026/1147/9976/1387/1499/2919/2920/2921/1869/1870/5610/2033/8772/2247/2353/2784/59345/2791/55970/51764/2785/2787/2932/3091/3134/3265/3383/3442/3459/3551/3572/3661/10379/3717/3845/51176/4067/643246/5605/6416/5602/5600/6300/1432/5599/9261/100507436/2475/4609/4772/4792/4893/5155/5290/5294/5295/8503/23533/146850/5335/5336/5532/5534/5743/5894/5925/5970/6714/6772/29110/6932/6934/7098/7132/7157/8717/7186/7422",90
"Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","47/3415","93/9397",0.505376344086022,1.39063587273099,2.86037122135913,0.00339769644254726,0.0380322795343194,0.0264201183478208,"915/916/917/1147/28514/54567/2353/2625/3108/3117/3119/3122/3123/3459/3551/3592/3595/3596/3559/3561/182/3717/27040/3932/4094/9794/55534/5602/5600/6300/1432/5599/4772/4792/4793/4794/4851/4853/5335/5532/5534/3516/5970/6772/6778/30009/7535",47
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","32/3415","59/9397",0.542372881355932,1.49243864307517,2.86678319953234,0.00368480518333638,0.038153405169507,0.0265042614403674,"10297/369/8312/578/673/842/1026/1495/29119/1499/1950/2064/2309/4616/2885/2932/3265/3845/51176/5605/4292/4609/4893/5290/5295/8503/5728/5894/6654/6932/6934/7157",32
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","27/3415","48/9397",0.5625,1.54782210834553,2.87489010124055,0.00378631348601126,0.038153405169507,0.0265042614403674,"18/10449/34/35/36/38/39/64902/219/224/4329/501/223/586/587/594/1629/1738/1962/3033/11112/26275/3155/3157/84693/4594/5019",27
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","112/3415","251/9397",0.446215139442231,1.22784294739053,2.76439759194873,0.00381074723219328,0.038153405169507,0.0265042614403674,"64746/55860/10120/10097/57180/113146/302/375/127829/55207/10095/10109/81873/578/998/1147/1499/23191/9266/51164/84516/10671/1781/51143/1783/51626/8655/83658/83657/6993/63916/55770/60412/8772/26263/2353/2597/79792/3265/3551/3798/3799/3800/64837/147700/89953/3839/3840/51176/5605/6416/6885/5602/5600/6300/1432/5599/4609/4636/10398/4671/10787/3071/4792/114548/5216/5217/375189/5286/5290/5294/5585/9842/23207/29108/5868/9367/51209/5894/5898/5970/387/388/399/8737/8767/9475/6188/112574/51429/8677/10454/257397/6932/6934/7097/8797/7132/8717/7186/7189/84790/81027/10381/84617/55823/64601/57617/65082/27072/10810/8976",112
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","39/3415","75/9397",0.52,1.43087554904832,2.83055492135209,0.00387390534030668,0.038153405169507,0.0265042614403674,"100526760/95/5832/229/230/383/440/445/586/587/2023/2026/2027/387712/2597/2752/2805/2806/3419/27430/162417/5211/5213/5214/441531/5230/26227/5313/5315/29968/29920/65263/6120/729020/10993/113675/6470/6472/84076",39
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","54/3415","110/9397",0.490909090909091,1.35082656728338,2.79637072944202,0.003958278346116,0.038153405169507,0.0265042614403674,"229/230/285/405/818/1026/1387/8453/1536/1950/112398/6921/2023/2026/2027/2033/2064/2597/3091/3098/80201/3459/3479/3570/3643/3939/160287/3945/3948/5605/8569/2872/2475/4846/5160/5162/5163/5209/5211/5213/5214/5230/5290/5295/8503/5335/5336/5579/5582/5970/6194/5054/7037/7422",54
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","38/3415","73/9397",0.520547945205479,1.43238332096512,2.80203066737488,0.00422753749773339,0.0390967594448488,0.027159587176916,"369/578/673/842/1019/1021/1026/1869/1870/1950/2064/2309/4616/2885/3265/3798/3799/3800/3845/5605/4893/5290/5295/8503/5335/5336/5579/5582/5894/5915/11186/83593/5925/5979/6257/6654/6789/7157",38
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","53/3415","108/9397",0.490740740740741,1.35036332086112,2.7668759223496,0.00432138533220991,0.0390967594448488,0.027159587176916,"8086/7919/9670/79711/3838/3839/3840/23633/55110/51068/57122/55746/9972/9631/23279/91181/8021/129401/79023/348995/53371/9818/23636/79902/56000/55916/51808/100101267/84305/5901/64901/5905/9939/10921/6396/81929/59343/10073/7341/6613/6612/84321/79228/80145/55161/3842/23534/7329/65110/65109/7514/23214/23039",53
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","25/3415","44/9397",0.568181818181818,1.5634566750965,2.83044716841934,0.00439416028342681,0.0390967594448488,0.027159587176916,"328/3146/3978/4350/4595/252969/4913/4968/8505/142/10038/5111/11284/5424/57804/5428/11232/27343/5982/5984/5985/23583/55775/7374/7515",25
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","40/3415","78/9397",0.512820512820513,1.41111987085633,2.7547029077817,0.00476604125864489,0.0406316629023888,0.0282258480347248,"10097/57180/10095/10109/81873/857/858/998/1212/1213/1398/1495/29119/1499/2017/1759/26052/1793/63916/79767/2335/3678/5290/5295/8503/5747/5829/387/1731/124404/4735/55964/23157/10801/6464/25759/6714/7414/8936/8976",40
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","72/3415","154/9397",0.467532467532468,1.28650149265083,2.70847247599761,0.00480085930546957,0.0406316629023888,0.0282258480347248,"158/203/50808/205/26289/102157402/221264/210/212/219/224/586/587/790/129607/51805/51117/84274/1355/1371/200895/1723/1738/124454/2058/80308/2643/2677/8836/29926/10243/2937/8630/11019/51601/27430/326625/4338/4351/10797/441024/9054/4832/10201/29922/64802/23057/349565/1728/54995/53354/79646/493911/5372/5373/55163/79717/5498/29968/5805/145226/9104/6470/6472/27010/7358/7360/79799/10720/7372/79001/154807",72
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","73/3415","157/9397",0.464968152866242,1.27944530965859,2.66780645430392,0.00536571102181389,0.044330993442129,0.0307956848119143,"19/6868/8754/177/246/203859/196527/338440/383/405/23250/23200/487/488/489/51761/712/713/714/818/948/9023/1375/126129/1398/1524/1793/80824/1846/1847/1850/2057/29933/3091/3586/3690/3693/3717/3988/4035/5605/5600/6300/1432/9261/10461/4772/7376/5087/23659/8398/5468/5627/5743/5747/51552/5868/1901/89790/55423/23411/54896/56848/7057/55754/55823/64601/57617/65082/27072/23355/286046/343702",73
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","35/3415","67/9397",0.522388059701492,1.43744673411857,2.71497235466139,0.00549721600560645,0.0443612547429172,0.0308167066164964,"84532/83440/219/224/501/223/229/230/669/1737/1738/2023/2026/2027/387712/2597/2645/3098/80201/3939/160287/3945/3948/9562/5105/5160/5162/5211/5213/5214/441531/5230/55276/5313/5315",35
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","26/3415","47/9397",0.553191489361702,1.52220803090246,2.71162933581701,0.00601472822977715,0.0468420939166396,0.0325400864762944,"32/38/39/134526/84532/97/98/219/224/501/223/1737/1738/2271/3029/3939/160287/3945/3948/197257/4191/5105/5160/5162/5313/5315",26
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","69/3415","148/9397",0.466216216216216,1.2828795852954,2.62076891142234,0.00616786751899012,0.0468420939166396,0.0325400864762944,"10297/369/8312/578/673/675/1019/1021/1026/1452/1499/28514/54567/1855/1856/1869/1870/1950/2064/8822/2247/27006/2254/2324/2353/10023/23401/7855/8326/4616/2885/2932/23493/26508/3265/3479/182/3845/51176/4040/5605/2475/4609/8648/8202/4791/4851/4853/4893/5290/5295/8503/5728/5894/5925/6464/25759/6654/6667/6932/6934/7157/7471/80326/7480/51384/89780/7475/7476",69
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","20/3415","34/9397",0.588235294117647,1.61863749892343,2.73030925932045,0.00620961475551994,0.0468420939166396,0.0325400864762944,"57016/229/230/55556/197258/8790/7264/29926/3098/80201/3795/4351/5208/5209/5211/5213/5214/5372/5373/26007",20
