"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","19/526","117/9397",0.162393162393162,2.90115693347633,5.03865933996712,2.3935115538985e-05,0.000666346512124543,0.000594012844689971,"35/39/4329/1737/1892/2805/2806/26275/3418/4190/4191/4594/5162/5211/26227/5634/29968/6392/8803",19
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","29/526","227/9397",0.127753303964758,2.28231520410043,4.76212881555409,2.49879942046704e-05,0.000666346512124543,0.000594012844689971,"506/513/518/522/873/9377/1329/1337/1345/1537/3265/9817/4259/4702/4706/4716/54539/4711/4713/4717/4718/4728/6392/10861/6647/29796/10975/7386/27089",29
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","27/526","205/9397",0.131707317073171,2.35295372345358,4.76906181223802,2.75054785340258e-05,0.000677057933145251,0.000603561512770931,"506/513/518/522/9377/1329/1337/1345/1376/1537/2997/4702/4706/4716/54539/4711/4713/4717/4718/4728/5162/5164/6392/29796/10975/7386/27089",27
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","33/526","278/9397",0.118705035971223,2.12066772437563,4.61852970150734,3.23260021094948e-05,0.000738880048217024,0.000658672674561887,"506/513/518/522/6352/9377/1329/1337/1345/1537/1965/4702/4706/4716/54539/4711/4713/4717/4718/4728/5567/5686/5688/143471/10213/6392/6647/10963/10382/29796/10975/7386/27089",33
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","11/526","47/9397",0.234042553191489,4.18117466224416,5.32364055378656,4.20109464385997e-05,0.000886284726680636,0.000790076187271225,"39/98/219/1737/2739/3029/3939/3945/4190/4191/5162",11
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","9/526","32/9397",0.28125,5.02453659695817,5.55283879736813,4.43142363340318e-05,0.000886284726680636,0.000790076187271225,"35/4329/1892/1962/26275/3939/3945/4594/8803",9
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","35/526","311/9397",0.112540192926045,2.01053268617119,4.41288165159719,5.75167626463061e-05,0.00108266847334223,0.000965141961433372,"506/513/518/522/1212/9377/1329/1337/1345/1537/2882/4702/4706/4716/54539/4711/4713/4717/4718/4728/30849/5438/5441/5686/5688/143471/10213/6392/6647/7186/10382/29796/10975/7386/27089",35
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","7/526","20/9397",0.35,6.2527566539924,5.72596129316687,6.76633163866407e-05,0.00120290340242917,0.00107232507256021,"1595/1717/10682/2222/6307/50814/7108",7
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","11/526","52/9397",0.211538461538462,3.77913863702837,4.89328281835072,0.000112934210678802,0.00190204986406403,0.0016955773459255,"2805/2806/2937/3939/3945/27430/4190/4191/26227/29968/6723",11
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","18/526","128/9397",0.140625,2.51226829847909,4.19464757691502,0.000261566103287872,0.00418505765260595,0.00373075863110597,"132/102157402/122481/353/1633/1716/2618/2987/51020/3251/4832/4833/29922/30833/4907/5147/5634/6240",18
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","37/526","371/9397",0.0997304582210243,1.78168653213491,3.7406752500096,0.000425004284692959,0.00647625576674984,0.00577324116049082,"506/513/518/522/9377/1329/1337/1345/1537/1616/1965/2882/4702/4706/4716/54539/4711/4713/4717/4718/4728/79023/30849/5686/5688/143471/10213/6392/10280/6647/7186/10382/29978/29796/10975/7386/27089",37
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/526","36/9397",0.222222222222222,3.97000422475708,4.34735675912372,0.000686320627249265,0.00998284548726203,0.00889918133897372,"4172/4175/5111/5424/56655/5984/6118/6119",8
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","10/526","55/9397",0.181818181818182,3.24818527480124,4.07166087388248,0.000827615461018242,0.0110348728135766,0.00983700833052384,"56052/10195/29880/79053/22845/57171/1798/54344/4247/146664",10
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","10/526","55/9397",0.181818181818182,3.24818527480124,4.07166087388248,0.000827615461018242,0.0110348728135766,0.00983700833052384,"84126/378708/2178/2188/80198/5889/6118/6119/9894/29089",10
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","19/526","154/9397",0.123376623376623,2.20412572218656,3.66862907938395,0.000947004055415582,0.0121216519093195,0.0108058146954789,"102157402/122481/219/84274/80308/2937/51601/27430/4337/4832/4833/29922/54995/55163/79717/29968/7358/7372/79001",19
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","7/526","30/9397",0.233333333333333,4.16850443599493,4.23245913121853,0.00108992207095318,0.0134144254886545,0.0119582543007413,"1737/3418/4190/4191/5162/6392/8803",7
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","37/526","391/9397",0.0946291560102302,1.69055167115615,3.39622672006559,0.00113725597696746,0.0134785893566514,0.0120154530120149,"506/513/518/522/840/9377/1329/1337/1345/1537/1965/8772/3265/4702/4706/4716/54539/4711/4713/4717/4718/4728/30849/5686/5688/143471/10213/6392/91252/55630/7186/10382/29796/10975/7386/27089/80326",37
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","6/526","23/9397",0.260869565217391,4.66043974210613,4.27969472893047,0.00133128767154213,0.0147970417954917,0.0131907839690074,"4436/5111/5424/5984/6118/6119",6
"Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","7/526","31/9397",0.225806451612903,4.03403655096284,4.12005169388759,0.00134098191271644,0.0147970417954917,0.0131907839690074,"35/219/4329/1807/1892/1962/26275",7
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","9/526","50/9397",0.18,3.21570342205323,3.82506302870513,0.00160920549512705,0.0171648586146886,0.0153015680413835,"5832/219/26/2593/2805/2806/4128/65263/6723",9
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","10/526","63/9397",0.158730158730159,2.83571730339791,3.55975627733559,0.00242109863162046,0.0249919858747918,0.0222790400396993,"4331/5111/5424/56655/5438/5441/9978/5984/6118/6119",10
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","8/526","44/9397",0.181818181818182,3.24818527480124,3.63966201745956,0.00271094430692006,0.0271094430692006,0.0241666416833992,"4350/4913/5111/5424/56655/5984/55775/7374",8
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","11/526","75/9397",0.146666666666667,2.62020278833967,3.43023239558458,0.00285815899714117,0.0277154811843992,0.0247068927663559,"5832/2805/2806/3418/27430/162417/5211/26227/5634/29968/65263",11
